CustomerID,PetName,ReviewText,PetType,Breed,LifeStage,Gender,SizeCategory,Weight,Birthday,ProductID,ProductName,Rating,ReviewDate
44210750,Schatze,"One of my dogs likes these treats and the other one, the smaller one, doesn’t.  The treat is a little too big and too hard for him.",Dog,Australian Shepherd,S,MALE,M,UNK,2008-10-30,244731,Triumph Wild Spirit Slow Baked Small Batch with Bacon & Aged Cheddar Biscuits Dog Treats,3,2020-09-19 09:57:31.000
44210750,Zephyr,"One of my dogs likes these treats and the other one, the smaller one, doesn’t.  The treat is a little too big and too hard for him.",Dog,Australian Shepherd,UNK,MALE,UNK,UNK,2009-10-30,244731,Triumph Wild Spirit Slow Baked Small Batch with Bacon & Aged Cheddar Biscuits Dog Treats,3,2020-09-19 09:57:31.000
44210750,Schatze,I am looking for a probiotic for my dogs but these are not the answer. The dogs did not like the smell at all. And the texture is too dry and crumbly. So I am still looking ...,Dog,Australian Shepherd,S,MALE,M,UNK,2008-10-30,200080,Zesty Paws Probiotic Bites Chicken Flavored Soft Chews Gut Flora & Digestive Supplement for Dogs,2,2020-11-09 00:36:24.000
44210750,Zephyr,I am looking for a probiotic for my dogs but these are not the answer. The dogs did not like the smell at all. And the texture is too dry and crumbly. So I am still looking ...,Dog,Australian Shepherd,UNK,MALE,UNK,UNK,2009-10-30,200080,Zesty Paws Probiotic Bites Chicken Flavored Soft Chews Gut Flora & Digestive Supplement for Dogs,2,2020-11-09 00:36:24.000
44210750,Schatze,My dogs did not like the smell and refused to try them. They sounded like a good idea but didn’t pass the smell test -,Dog,Australian Shepherd,S,MALE,M,UNK,2008-10-30,100014,Milo's Kitchen Chicken Meatballs Dog Treats,2,2020-11-09 00:40:26.000
44210750,Zephyr,My dogs did not like the smell and refused to try them. They sounded like a good idea but didn’t pass the smell test -,Dog,Australian Shepherd,UNK,MALE,UNK,UNK,2009-10-30,100014,Milo's Kitchen Chicken Meatballs Dog Treats,2,2020-11-09 00:40:26.000
45049158,Cat Junior,I tried basically every flavor of Blue Buffalo wet food for the kitties and this was hands down the favorite. They wouldn’t even look at the other flavors once introduced to this one. Highly recommend,Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,84188,Blue Buffalo Wilderness Wild Delights Flaked Chicken & Trout in Tasty Gravy for Kittens Grain-Free Canned Cat Food,5,2020-02-17 09:47:39.000
45049158,Mika,I tried basically every flavor of Blue Buffalo wet food for the kitties and this was hands down the favorite. They wouldn’t even look at the other flavors once introduced to this one. Highly recommend,Cat,Other,A,FMLE,UNK,UNK,2019-07-26,84188,Blue Buffalo Wilderness Wild Delights Flaked Chicken & Trout in Tasty Gravy for Kittens Grain-Free Canned Cat Food,5,2020-02-17 09:47:39.000
45049158,Cat Junior,"Nothing drives my cat crazier than these treats. They’re big and can be used as a meal supplement for picky cats, but they are quite messy. My roomba makes for easy clean up, but would be apprehensive about use on carpets or without an easy vacuum device.",Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,59032,Whole Life Just One Ingredient Pure Salmon Fillet Grain-Free Freeze-Dried Cat Treats,5,2020-02-17 09:51:12.000
45049158,Mika,"Nothing drives my cat crazier than these treats. They’re big and can be used as a meal supplement for picky cats, but they are quite messy. My roomba makes for easy clean up, but would be apprehensive about use on carpets or without an easy vacuum device.",Cat,Other,A,FMLE,UNK,UNK,2019-07-26,59032,Whole Life Just One Ingredient Pure Salmon Fillet Grain-Free Freeze-Dried Cat Treats,5,2020-02-17 09:51:12.000
45049158,Cat Junior,I have never met a cat or kitten that was not completely obsessed with any flavor of these! It’s a squeeze pouch so the cat needs to be close to you while enjoying and it is very bonding. This makes it ideal to use with shy cats and every time I have a new guest in the home I encourage them to feed one to my cat to speed along the process of getting her adjusted and less apprehensive. Makes everyone happier. Highly recommended.,Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,142699,"Inaba Churu Grain-Free Chicken, Tuna, Scallop Puree Variety Pack Lickable Cat Treat",5,2020-02-17 09:58:02.000
45049158,Mika,I have never met a cat or kitten that was not completely obsessed with any flavor of these! It’s a squeeze pouch so the cat needs to be close to you while enjoying and it is very bonding. This makes it ideal to use with shy cats and every time I have a new guest in the home I encourage them to feed one to my cat to speed along the process of getting her adjusted and less apprehensive. Makes everyone happier. Highly recommended.,Cat,Other,A,FMLE,UNK,UNK,2019-07-26,142699,"Inaba Churu Grain-Free Chicken, Tuna, Scallop Puree Variety Pack Lickable Cat Treat",5,2020-02-17 09:58:02.000
45049158,Cat Junior,One of my cat loves these and the other one just stares at them. Cats just have their own personable preferences and it seems like one of them just doesn’t like shrimp. Will continue to purchase for the cat that does. Makes it easy to give them different treats at the same time so the shy one that likes these can actually come out and enjoy some treatos. These are less messy than other freeze dried treats that I’ve tried and bigger than I thought they would be.,Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,49999,PureBites Shrimp Freeze-Dried Raw Cat Treats,5,2020-02-17 10:01:59.000
45049158,Mika,One of my cat loves these and the other one just stares at them. Cats just have their own personable preferences and it seems like one of them just doesn’t like shrimp. Will continue to purchase for the cat that does. Makes it easy to give them different treats at the same time so the shy one that likes these can actually come out and enjoy some treatos. These are less messy than other freeze dried treats that I’ve tried and bigger than I thought they would be.,Cat,Other,A,FMLE,UNK,UNK,2019-07-26,49999,PureBites Shrimp Freeze-Dried Raw Cat Treats,5,2020-02-17 10:01:59.000
45049158,Cat Junior,"I love that they’re so small, I don’t need to feel guilty about spoiling my cats. My one cat loves them so much it’s the only treat I need to be careful to hide the bag because she’ll stalk it out and gnaw it open.",Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,75339,Wellness Kittles Natural Grain-Free Salmon & Cranberries Crunchy Cat Treats,5,2020-02-17 10:04:59.000
45049158,Mika,"I love that they’re so small, I don’t need to feel guilty about spoiling my cats. My one cat loves them so much it’s the only treat I need to be careful to hide the bag because she’ll stalk it out and gnaw it open.",Cat,Other,A,FMLE,UNK,UNK,2019-07-26,75339,Wellness Kittles Natural Grain-Free Salmon & Cranberries Crunchy Cat Treats,5,2020-02-17 10:04:59.000
45049158,Cat Junior,"Per usual both my cats don’t love the same things, but my 8 month old kitten is OBSESSED. She plays fetch with us and the springs like a puppy it’s absolutely adorable. I always know when she wants to play because she just drops one at my feet. We do lose them quite a bit under the couch, but I don’t mind adding this incredibly inexpensive item to my auto ship.",Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,71300,Ethical Pet Wide Durable Heavy Gauge Plastic Colorful Springs Cat Toy,5,2020-02-17 10:08:13.000
45049158,Mika,"Per usual both my cats don’t love the same things, but my 8 month old kitten is OBSESSED. She plays fetch with us and the springs like a puppy it’s absolutely adorable. I always know when she wants to play because she just drops one at my feet. We do lose them quite a bit under the couch, but I don’t mind adding this incredibly inexpensive item to my auto ship.",Cat,Other,A,FMLE,UNK,UNK,2019-07-26,71300,Ethical Pet Wide Durable Heavy Gauge Plastic Colorful Springs Cat Toy,5,2020-02-17 10:08:13.000
45049158,Cat Junior,"Introduced my cat to this after cycling through Blue flavors to keep her NOT picky, but now she refuses anything but this. Guess we found her favorite! Actually really like the idea of cycling through a variety pack because now I know which flavors she likes the most for treats. I truly believe that her fur is so soft and shiny because of the quality of this food, hoping it will keep her happy and healthy for many more years to come!",Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,64636,Blue Buffalo Wilderness Wild Delights Adult Chicken & Trout Recipe in Tasty Gravy High-Protein Grain-Free Flaked Wet Cat Food,5,2020-02-17 10:22:00.000
45049158,Mika,"Introduced my cat to this after cycling through Blue flavors to keep her NOT picky, but now she refuses anything but this. Guess we found her favorite! Actually really like the idea of cycling through a variety pack because now I know which flavors she likes the most for treats. I truly believe that her fur is so soft and shiny because of the quality of this food, hoping it will keep her happy and healthy for many more years to come!",Cat,Other,A,FMLE,UNK,UNK,2019-07-26,64636,Blue Buffalo Wilderness Wild Delights Adult Chicken & Trout Recipe in Tasty Gravy High-Protein Grain-Free Flaked Wet Cat Food,5,2020-02-17 10:22:00.000
45049158,Cat Junior,"Of course when I saw the name and packaging I had to try it because it’s so funny! The cats do enjoy it, but it is quite messy. I either use my roomba afterwards or simply sprinkle some on their scratch bed, which unfortunately defeats the purpose of the packaging. Overall I recommend for a try and a giggle!",Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,125632,Meowijuana Catnibas Meowy J's King Rolled Catnip,5,2020-02-17 10:25:23.000
45049158,Mika,"Of course when I saw the name and packaging I had to try it because it’s so funny! The cats do enjoy it, but it is quite messy. I either use my roomba afterwards or simply sprinkle some on their scratch bed, which unfortunately defeats the purpose of the packaging. Overall I recommend for a try and a giggle!",Cat,Other,A,FMLE,UNK,UNK,2019-07-26,125632,Meowijuana Catnibas Meowy J's King Rolled Catnip,5,2020-02-17 10:25:23.000
45049158,Cat Junior,"Both of my cats warmed up to these pretty quickly but more as treats than meal toppers. Still not their favorite type of protein on the spectrum, but was definitely worth a try. I like to give some variety to their diet. They like swatting them around on the floor before indulging. Trying another bag and seeing if the trend continues. Definitely less messy than other freeze dried options",Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,89617,Instinct Raw Boost Mixers Grain-Free Rabbit Recipe Freeze-Dried Cat Food Topper,5,2020-02-17 10:31:06.000
45049158,Mika,"Both of my cats warmed up to these pretty quickly but more as treats than meal toppers. Still not their favorite type of protein on the spectrum, but was definitely worth a try. I like to give some variety to their diet. They like swatting them around on the floor before indulging. Trying another bag and seeing if the trend continues. Definitely less messy than other freeze dried options",Cat,Other,A,FMLE,UNK,UNK,2019-07-26,89617,Instinct Raw Boost Mixers Grain-Free Rabbit Recipe Freeze-Dried Cat Food Topper,5,2020-02-17 10:31:06.000
45049158,Cat Junior,"I was apprehensive about the boar but try to keep my cats on a variety of proteins. It was immediately a hit! However, they used to be bigger sizes and now they’re quite a bit smaller. My cats usually enjoy bigger treats, but still enjoy the flavor so I’ll keep them in my rotation.",Cat,American- Shorthair,K,FMLE,UNK,UNK,2018-06-03,136847,Walk About Grain-Free Freeze-Dried Wild Boar Cat Treats,5,2020-02-17 10:45:55.000
45049158,Mika,"I was apprehensive about the boar but try to keep my cats on a variety of proteins. It was immediately a hit! However, they used to be bigger sizes and now they’re quite a bit smaller. My cats usually enjoy bigger treats, but still enjoy the flavor so I’ll keep them in my rotation.",Cat,Other,A,FMLE,UNK,UNK,2019-07-26,136847,Walk About Grain-Free Freeze-Dried Wild Boar Cat Treats,5,2020-02-17 10:45:55.000
46948193,Harley,"Our kitty usually gets a Frisco 21 inch scratching post and goes through them about every six months or so. When it came time to replace her post, the Frisco was out of stock so we ordered this one instead. It looks gorgeous with the interior - the color of the seagrass is beautiful in comparison to the off-white sisal we're used to - and she took to scratching the post right away! She's not interested at all in the spring-powered fluff toy attached (that's just not her style of toy) however, she has been busy scratching and batting the top attached toy since we got it almost a month ago. She's a big kitty - Manx breed, about 15 lbs - and she has no issues with the post tipping over or supporting her weight. Our only 'issue' is that the top few strands are already starting to fray, so we might be better off with sisal in the long run for durability, but it is a good, sturdy post for the most enthusiatic scratchers.",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,132096,Cat Craft 20-in Seagrass Cat Scratching Post with Toy,4,2020-01-23 00:45:13.000
46948193,Zorro,"Our kitty usually gets a Frisco 21 inch scratching post and goes through them about every six months or so. When it came time to replace her post, the Frisco was out of stock so we ordered this one instead. It looks gorgeous with the interior - the color of the seagrass is beautiful in comparison to the off-white sisal we're used to - and she took to scratching the post right away! She's not interested at all in the spring-powered fluff toy attached (that's just not her style of toy) however, she has been busy scratching and batting the top attached toy since we got it almost a month ago. She's a big kitty - Manx breed, about 15 lbs - and she has no issues with the post tipping over or supporting her weight. Our only 'issue' is that the top few strands are already starting to fray, so we might be better off with sisal in the long run for durability, but it is a good, sturdy post for the most enthusiatic scratchers.",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,132096,Cat Craft 20-in Seagrass Cat Scratching Post with Toy,4,2020-01-23 00:45:13.000
46948193,Harley,"Our kitty is very food driven (give her almost any treat/wet food/dry food and she is good to go!), so we can't comment too much on the enjoyment of flavor/texture of these treats. However, I can attest that the hairball control has really worked for our girl. She had been having hairball issues every three weeks or so for a few months, so we decided to add this to her nightly dental treats, and she hasn't had a hairball episode in six weeks. It's great to see her enjoy them, and even better for us not having to clean up hairballs anymore!",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,81359,Temptations Indoor Care Chicken Flavor Soft & Crunchy Cat Treats,5,2020-01-23 00:50:06.000
46948193,Zorro,"Our kitty is very food driven (give her almost any treat/wet food/dry food and she is good to go!), so we can't comment too much on the enjoyment of flavor/texture of these treats. However, I can attest that the hairball control has really worked for our girl. She had been having hairball issues every three weeks or so for a few months, so we decided to add this to her nightly dental treats, and she hasn't had a hairball episode in six weeks. It's great to see her enjoy them, and even better for us not having to clean up hairballs anymore!",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,81359,Temptations Indoor Care Chicken Flavor Soft & Crunchy Cat Treats,5,2020-01-23 00:50:06.000
46948193,Harley,"Our ratties really enjoy these. We don't look to give our rats anything too sweet, but these are just right - not too sweet, but very appealing to our babies, and they allow for great chewing activity. We have had tremendous success with Oxbow rat food, and these treats are just as wonderful and so good for our rats.",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,96095,Oxbow Simple Rewards Oven Baked with Apple & Banana Small Animal Treats,5,2020-01-23 00:53:08.000
46948193,Zorro,"Our ratties really enjoy these. We don't look to give our rats anything too sweet, but these are just right - not too sweet, but very appealing to our babies, and they allow for great chewing activity. We have had tremendous success with Oxbow rat food, and these treats are just as wonderful and so good for our rats.",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,96095,Oxbow Simple Rewards Oven Baked with Apple & Banana Small Animal Treats,5,2020-01-23 00:53:08.000
46948193,Harley,"Our cat was clearly not brought up being comfortable with teeth brushing (we rescued her when she was 7 years old) so getting inside of her mouth for teeth maintenance is not a viable option for everyday care. Luckily we came across DentaLife (we have had zero luck with Greenies, they have upset our kitty's stomach pretty aggressively) and not only does she love them, but they have reduced her tartar immensely, and given her much better breath! She is drawn to how good they taste, and we can feel good knowing that our furbaby is getting her teeth cleaned each time she chomps down on one of these.",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,100512,DentaLife Savory Salmon Flavor Dental Cat Treats,5,2020-01-23 00:58:02.000
46948193,Zorro,"Our cat was clearly not brought up being comfortable with teeth brushing (we rescued her when she was 7 years old) so getting inside of her mouth for teeth maintenance is not a viable option for everyday care. Luckily we came across DentaLife (we have had zero luck with Greenies, they have upset our kitty's stomach pretty aggressively) and not only does she love them, but they have reduced her tartar immensely, and given her much better breath! She is drawn to how good they taste, and we can feel good knowing that our furbaby is getting her teeth cleaned each time she chomps down on one of these.",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,100512,DentaLife Savory Salmon Flavor Dental Cat Treats,5,2020-01-23 00:58:02.000
46948193,Harley,"Our rats LOVE this chew toy. We attached it to the side of their cage when we first received it and they got to chewing right away. It's very easy to attach - just knot it to the side of the cage, so easy! We know they'll chew through the rope sooner or later, but we expect from their enthusiasm that they'll keep chewing on the wood even after they drag the toy into their cage. Great at keeping rodent teeth trim, two thumbs up!",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,200216,Oxbow Enriched Life Color Play Dangly Small Animal Toy,5,2020-01-23 01:03:16.000
46948193,Zorro,"Our rats LOVE this chew toy. We attached it to the side of their cage when we first received it and they got to chewing right away. It's very easy to attach - just knot it to the side of the cage, so easy! We know they'll chew through the rope sooner or later, but we expect from their enthusiasm that they'll keep chewing on the wood even after they drag the toy into their cage. Great at keeping rodent teeth trim, two thumbs up!",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,200216,Oxbow Enriched Life Color Play Dangly Small Animal Toy,5,2020-01-23 01:03:16.000
46948193,Harley,"Our babies live to chew - we have three female rats and four males. They especially loved the sticks which we have used before, and we decided to get the combo pack since they come this way on Chewy. I think they really liked the 'flossy' aspect of the ""puzzle piece"" chews - they were gone in a matter of a few days. The ONLY thing I would warn pet parents about is the dye - we had given a blue ""puzzle piece"" to one of our females, and after she had chewed it and groomed her tail, her spots on her tail that she had licked turned blue! It's only a cosmetic thing - the dye is animal safe so it's no problem - but if you discover one of your fur babies has a blue tail suddenly, know that it's the dye in these that made it's way to your pet's fur or tail! Other than the electric blue rat tail, our ratties love chewing on these and we will order more in the future.",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,139799,Kaytee Combo Small Animal Chews,4,2020-01-23 01:08:58.000
46948193,Zorro,"Our babies live to chew - we have three female rats and four males. They especially loved the sticks which we have used before, and we decided to get the combo pack since they come this way on Chewy. I think they really liked the 'flossy' aspect of the ""puzzle piece"" chews - they were gone in a matter of a few days. The ONLY thing I would warn pet parents about is the dye - we had given a blue ""puzzle piece"" to one of our females, and after she had chewed it and groomed her tail, her spots on her tail that she had licked turned blue! It's only a cosmetic thing - the dye is animal safe so it's no problem - but if you discover one of your fur babies has a blue tail suddenly, know that it's the dye in these that made it's way to your pet's fur or tail! Other than the electric blue rat tail, our ratties love chewing on these and we will order more in the future.",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,139799,Kaytee Combo Small Animal Chews,4,2020-01-23 01:08:58.000
46948193,Harley,"We had ordered these crinkel barrels when we found that we needed something extra for our rats to chew on to maintain their teeth. As soon as we put one into their cage, it was gone in a matter of hours - they simply LOVE chewing on these crinkel barrels and adore the different textures that they can sink their teeth into. I highly recommend these for when your rodent pet needs an extra chew source!",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,200182,Oxbow Enriched Life Crinkle Barrel with Apple Sticks Small Animal Chew Toy,5,2020-01-23 01:12:26.000
46948193,Zorro,"We had ordered these crinkel barrels when we found that we needed something extra for our rats to chew on to maintain their teeth. As soon as we put one into their cage, it was gone in a matter of hours - they simply LOVE chewing on these crinkel barrels and adore the different textures that they can sink their teeth into. I highly recommend these for when your rodent pet needs an extra chew source!",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,200182,Oxbow Enriched Life Crinkle Barrel with Apple Sticks Small Animal Chew Toy,5,2020-01-23 01:12:26.000
46948193,Harley,"Got this for my ratties when the Oxbow Adult Rat food was out of stock, and it was an intstant hit! All seven of our rats are just as enthusiastic about the Mazuri food as the Oxbow - their food dishes are empty when dinner is done! 10/10 would recommend.",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,97191,Mazuri Mouse & Rat Food,5,2020-04-03 15:44:42.000
46948193,Zorro,"Got this for my ratties when the Oxbow Adult Rat food was out of stock, and it was an intstant hit! All seven of our rats are just as enthusiastic about the Mazuri food as the Oxbow - their food dishes are empty when dinner is done! 10/10 would recommend.",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,97191,Mazuri Mouse & Rat Food,5,2020-04-03 15:44:42.000
46948193,Harley,"We have three male ratties who share a tall cage, and we've had success with using other hammocks for our females so we figured we'd try this one. Once they warmed up to it, they started to nap in it and they really enjoy it! The fleece is a nice touch and the quality is good. Our males are medium sized and full grown rats, and (if they're in the mood for snuggling!) it can fit two of them comfortably, and the hooks are sturdy enough to hold both boys.",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,140638,Kaytee Small Animal Plush Sleeper Hammock,5,2020-06-16 15:28:17.000
46948193,Zorro,"We have three male ratties who share a tall cage, and we've had success with using other hammocks for our females so we figured we'd try this one. Once they warmed up to it, they started to nap in it and they really enjoy it! The fleece is a nice touch and the quality is good. Our males are medium sized and full grown rats, and (if they're in the mood for snuggling!) it can fit two of them comfortably, and the hooks are sturdy enough to hold both boys.",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,140638,Kaytee Small Animal Plush Sleeper Hammock,5,2020-06-16 15:28:17.000
46948193,Harley,"Our cat's birthday gave us a great excuse to try out some new toys with her. This is super soft, nice quality, and has survived three weeks of rough playing so far! The catnip inside keeps her more interested in other plush toys we have tried with her. She loves it!",Reptile,Leopard Gecko,UNK,UNKN,UNK,UNK,UNK,161273,Frisco Moppy Ball Cat Toy with Catnip,5,2020-06-16 15:35:53.000
46948193,Zorro,"Our cat's birthday gave us a great excuse to try out some new toys with her. This is super soft, nice quality, and has survived three weeks of rough playing so far! The catnip inside keeps her more interested in other plush toys we have tried with her. She loves it!",Reptile,Boa,UNK,MALE,UNK,UNK,UNK,161273,Frisco Moppy Ball Cat Toy with Catnip,5,2020-06-16 15:35:53.000
47595159,Ellie,We switched to this because we wanted more food for the money we were spending plus this was recommended a lot for German Shepherds. Both dogs love it way more than they did the other food and the size is amazing. It's nice not running out every week.,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,93059,VICTOR Professional Active Sporting Gluten-Free Dry Dog Food,5,2020-10-09 08:15:40.000
47595159,Nyx,We switched to this because we wanted more food for the money we were spending plus this was recommended a lot for German Shepherds. Both dogs love it way more than they did the other food and the size is amazing. It's nice not running out every week.,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,93059,VICTOR Professional Active Sporting Gluten-Free Dry Dog Food,5,2020-10-09 08:15:40.000
47595159,Ellie,These are probably our dogs favorite treats. They both love them and they don't eat them up in seconds. We have German Shepherds and these last at least a few minutes depending on the thickness of the slice.,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,77802,Redbarn Bully Slices Dog Treats,5,2020-10-09 08:57:03.000
47595159,Nyx,These are probably our dogs favorite treats. They both love them and they don't eat them up in seconds. We have German Shepherds and these last at least a few minutes depending on the thickness of the slice.,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,77802,Redbarn Bully Slices Dog Treats,5,2020-10-09 08:57:03.000
47595159,Ellie,I'm not sure what we were expecting since it says 5 inches but when they came in when quickly realized they were too small for our dogs. I gave them to my mom for her dog she has a cocker spaniel/chihuahua mix and they were the perfect size for her. She loved them.,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,60963,Redbarn Naturals Bully Barbells Dog Treats,3,2020-10-09 09:00:54.000
47595159,Nyx,I'm not sure what we were expecting since it says 5 inches but when they came in when quickly realized they were too small for our dogs. I gave them to my mom for her dog she has a cocker spaniel/chihuahua mix and they were the perfect size for her. She loved them.,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,60963,Redbarn Naturals Bully Barbells Dog Treats,3,2020-10-09 09:00:54.000
47595159,Ellie,These are a huge hit when it's time to play outside. They bounce great too which gives them a little extra distance for our pups who love to run.,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,59065,KONG Squeakair Balls Packs Dog Toy,5,2020-10-16 11:18:53.000
47595159,Nyx,These are a huge hit when it's time to play outside. They bounce great too which gives them a little extra distance for our pups who love to run.,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,59065,KONG Squeakair Balls Packs Dog Toy,5,2020-10-16 11:18:53.000
47595159,Ellie,We really liked this food. I think the formula changed recently the pieces are smaller. We just switched to another brand but only because we wanted to get more food for the money we were spending. With two German Shepard's we were going through one bag every week and a half / two weeks.,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,73971,"Whole Earth Farms Grain-Free Pork, Beef & Lamb Recipe Dry Dog Food",4,2020-10-16 11:27:02.000
47595159,Nyx,We really liked this food. I think the formula changed recently the pieces are smaller. We just switched to another brand but only because we wanted to get more food for the money we were spending. With two German Shepard's we were going through one bag every week and a half / two weeks.,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,73971,"Whole Earth Farms Grain-Free Pork, Beef & Lamb Recipe Dry Dog Food",4,2020-10-16 11:27:02.000
47595159,Ellie,I don't know what it is about these little guys but both pups approve!,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,104293,"ZippyPaws Skinny Peltz No Stuffing Squeaky Plush Dog Toys, 3-pack",5,2020-10-16 11:35:38.000
47595159,Nyx,I don't know what it is about these little guys but both pups approve!,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,104293,"ZippyPaws Skinny Peltz No Stuffing Squeaky Plush Dog Toys, 3-pack",5,2020-10-16 11:35:38.000
47595159,Ellie,Honestly who doesn't love mini burgers?? Both pups loved these. They're tiny but that's perfect for just a small treat.,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,173873,True Acre Foods Jerky Burgers Turkey & Duck Recipe Grain-Free Dog Treats,4,2020-10-26 08:06:38.000
47595159,Nyx,Honestly who doesn't love mini burgers?? Both pups loved these. They're tiny but that's perfect for just a small treat.,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,173873,True Acre Foods Jerky Burgers Turkey & Duck Recipe Grain-Free Dog Treats,4,2020-10-26 08:06:38.000
47595159,Ellie,We've prefer these dental treats to other brands. They do the job and the dogs love them.,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,206917,"True Acre Foods All-Natural Dental Chew Sticks, Original Flavor",5,2020-10-26 08:08:10.000
47595159,Nyx,We've prefer these dental treats to other brands. They do the job and the dogs love them.,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,206917,"True Acre Foods All-Natural Dental Chew Sticks, Original Flavor",5,2020-10-26 08:08:10.000
47595159,Ellie,Both Nyx and Ellie loved these. They're smaller than I thought they would be but the girls still enjoyed them.,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,213990,True Acre Foods Thick Cut Strips with Real Bacon and Beef Dog Treats,5,2020-12-22 07:08:01.000
47595159,Nyx,Both Nyx and Ellie loved these. They're smaller than I thought they would be but the girls still enjoyed them.,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,213990,True Acre Foods Thick Cut Strips with Real Bacon and Beef Dog Treats,5,2020-12-22 07:08:01.000
47595159,Ellie,Nyx and Ellie both German Sheppards loved these. Once they got set on the hooves they didn't last long and the ropes but that is to be expected when they don't stop chewing on them.,Dog,German Shepherd,P,FMLE,L,UNK,2019-10-23,86882,"Bones & Chews Made in USA Cotton Rope with Hooves Dog Toy, Color Varies",5,2020-12-22 07:11:24.000
47595159,Nyx,Nyx and Ellie both German Sheppards loved these. Once they got set on the hooves they didn't last long and the ropes but that is to be expected when they don't stop chewing on them.,Dog,German Shepherd,P,FMLE,L,UNK,2018-10-01,86882,"Bones & Chews Made in USA Cotton Rope with Hooves Dog Toy, Color Varies",5,2020-12-22 07:11:24.000
47729540,Leo,A greater teether for our 3 month old Lab/Shepard mix.,Dog,UNKNOWN,UNK,MALE,UNK,UNK,UNK,110476,Nylabone Puppy Chew X Bone Chew Toy Blue,5,2020-06-12 07:33:44.000
47729540,Mia,A greater teether for our 3 month old Lab/Shepard mix.,Dog,UNKNOWN,UNK,FMLE,UNK,UNK,UNK,110476,Nylabone Puppy Chew X Bone Chew Toy Blue,5,2020-06-12 07:33:44.000
47729540,Leo,"All of the Kong Knots are amazingly durable, and our dogs love them. It’s the closest thing they’re allowed to have to a fluffy, since they’re such tough chewers.  We’ve bought 6 in 4 years.",Dog,UNKNOWN,UNK,MALE,UNK,UNK,UNK,77657,KONG Cross Knots Pig Dog Toy,5,2020-06-12 07:35:22.000
47729540,Mia,"All of the Kong Knots are amazingly durable, and our dogs love them. It’s the closest thing they’re allowed to have to a fluffy, since they’re such tough chewers.  We’ve bought 6 in 4 years.",Dog,UNKNOWN,UNK,FMLE,UNK,UNK,UNK,77657,KONG Cross Knots Pig Dog Toy,5,2020-06-12 07:35:22.000
47729540,Leo,"My puppy thought it was OK, but usually preferred ice cubes (which just didn’t last long).  He chewed a hole in this within a few uses.",Dog,UNKNOWN,UNK,MALE,UNK,UNK,UNK,78639,"Multipet Chilly Bone Dog Chew Toy, Color Varies",2,2020-07-23 20:44:13.000
